1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;
224000;(Vorsätzliche leichte) Körperverletzung § 223 StGB;2000;277,613;170,833;106,780;25,701;18,126;7,575;36,408;25,348;11,060;31,411;21,644;9,767;171,925;98,923;73,002;12,168;6,792;5,376;184,093;105,715;78,378;
224000;(Vorsätzliche leichte) Körperverletzung § 223 StGB;2001;293,212;178,969;114,243;26,753;18,850;7,903;39,323;27,249;12,074;33,439;22,941;10,498;180,518;102,394;78,124;13,179;7,535;5,644;193,697;109,929;83,768;
224000;(Vorsätzliche leichte) Körperverletzung § 223 StGB;2002;314,429;186,872;127,557;26,507;18,525;7,982;40,737;27,278;13,459;35,245;23,761;11,484;197,595;109,346;88,249;14,345;7,962;6,383;211,940;117,308;94,632;
224000;(Vorsätzliche leichte) Körperverletzung § 223 StGB;2003;335,185;197,996;137,189;27,076;18,824;8,252;43,061;28,707;14,354;37,609;25,343;12,266;212,126;116,599;95,527;15,313;8,523;6,790;227,439;125,122;102,317;
224000;(Vorsätzliche leichte) Körperverletzung § 223 StGB;2004;358,015;213,498;144,517;27,925;19,358;8,567;46,866;31,039;15,827;41,469;28,131;13,338;225,641;125,842;99,799;16,114;9,128;6,986;241,755;134,970;106,785;
224000;(Vorsätzliche leichte) Körperverletzung § 223 StGB;2005;372,139;222,460;149,679;26,444;18,205;8,239;49,351;32,255;17,096;45,162;30,344;14,818;234,818;132,309;102,509;16,364;9,347;7,017;251,182;141,656;109,526;
224000;(Vorsätzliche leichte) Körperverletzung § 223 StGB;2006;390,717;234,863;155,854;26,327;17,920;8,407;51,710;33,671;18,039;49,768;33,724;16,044;246,101;139,924;106,177;16,811;9,624;7,187;262,912;149,548;113,364;
224000;(Vorsätzliche leichte) Körperverletzung § 223 StGB;2007;396,774;240,634;156,140;28,884;19,544;9,340;52,727;34,536;18,191;51,451;34,769;16,682;246,462;141,778;104,684;17,250;10,007;7,243;263,712;151,785;111,927;
224000;(Vorsätzliche leichte) Körperverletzung § 223 StGB;2008;398,307;241,500;156,807;26,617;18,314;8,303;50,035;32,058;17,977;53,114;35,658;17,456;251,152;145,364;105,788;17,389;10,106;7,283;268,541;155,470;113,071;
224000;(Vorsätzliche leichte) Körperverletzung § 223 StGB;2009;401,335;241,571;159,764;26,181;17,808;8,373;47,084;29,768;17,316;53,854;35,571;18,283;256,726;148,217;108,509;17,490;10,207;7,283;274,216;158,424;115,792;
224000;(Vorsätzliche leichte) Körperverletzung § 223 StGB;2010;404,855;242,676;162,179;25,669;17,478;8,191;45,443;28,259;17,184;51,642;33,445;18,197;264,654;153,274;111,380;17,447;10,220;7,227;282,101;163,494;118,607;
224000;(Vorsätzliche leichte) Körperverletzung § 223 StGB;2011;408,703;244,866;163,837;25,406;17,171;8,235;42,505;26,077;16,428;50,314;32,584;17,730;271,961;158,040;113,921;18,517;10,994;7,523;290,478;169,034;121,444;
224000;(Vorsätzliche leichte) Körperverletzung § 223 StGB;2012;419,569;251,139;168,430;24,145;16,172;7,973;41,590;25,315;16,275;48,959;31,308;17,651;285,276;166,786;118,490;19,599;11,558;8,041;304,875;178,344;126,531;
224000;(Vorsätzliche leichte) Körperverletzung § 223 StGB;2013;413,901;245,507;168,394;23,338;15,470;7,868;37,739;22,572;15,167;43,916;27,885;16,031;288,071;167,452;120,619;20,837;12,128;8,709;308,908;179,580;129,328;
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;2014;409,255;241,981;167,274;23,435;15,635;7,800;35,680;21,306;14,374;40,927;25,941;14,986;287,545;166,429;121,116;21,668;12,670;8,998;309,213;179,099;130,114;
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;2015;411,547;244,211;167,336;22,658;15,072;7,586;34,552;20,777;13,775;39,305;24,861;14,444;292,436;170,342;122,094;22,596;13,159;9,437;315,032;183,501;131,531;
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;2016;446,790;268,380;178,410;25,500;17,020;8,480;38,689;24,023;14,666;43,481;27,911;15,570;315,087;185,511;129,576;24,033;13,915;10,118;339,120;199,426;139,694;
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;2017;435,524;261,230;174,294;25,331;17,102;8,229;37,753;23,728;14,025;42,221;27,199;15,022;305,870;179,149;126,721;24,349;14,052;10,297;330,219;193,201;137,018;
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;2018;425,684;251,686;173,998;25,838;17,176;8,662;37,571;23,299;14,272;41,585;26,758;14,827;295,128;169,643;125,485;25,562;14,810;10,752;320,690;184,453;136,237;
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;2019;419,496;246,864;172,632;26,530;17,471;9,059;37,057;23,215;13,842;39,503;25,266;14,237;290,408;165,758;124,650;25,998;15,154;10,844;316,406;180,912;135,494;
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;2020;404,365;231,287;173,078;24,061;15,654;8,407;31,994;19,477;12,517;33,755;20,482;13,273;285,122;158,672;126,450;29,433;17,002;12,431;314,555;175,674;138,881;
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;2021;361,825;203,042;158,783;22,980;15,047;7,933;27,941;16,534;11,407;27,728;15,908;11,820;254,222;139,196;115,026;28,954;16,357;12,597;283,176;155,553;127,623;840122
224000;Vorsätzliche einfache Körperverletzung § 223 StGB;2022;430,839;249,106;181,733;30,063;19,675;10,388;36,281;22,388;13,893;33,505;20,301;13,204;299,513;168,565;130,948;31,477;18,177;13,300;330,990;186,742;144,248;840122
225000;Fahrlässige Körperverletzung § 229 StGB;2000;21,959;12,144;9,815;4,367;2,383;1,984;1,486;834;652;1,292;696;596;11,726;6,805;4,921;3,088;1,426;1,662;14,814;8,231;6,583;
225000;Fahrlässige Körperverletzung § 229 StGB;2001;20,515;11,374;9,141;3,777;2,149;1,628;1,474;812;662;1,025;597;428;11,182;6,378;4,804;3,057;1,438;1,619;14,239;7,816;6,423;
225000;Fahrlässige Körperverletzung § 229 StGB;2002;19,934;10,895;9,039;3,658;2,061;1,597;1,449;801;648;982;544;438;10,910;6,155;4,755;2,935;1,334;1,601;13,845;7,489;6,356;
225000;Fahrlässige Körperverletzung § 229 StGB;2003;19,203;10,396;8,807;3,404;1,914;1,490;1,393;704;689;843;436;407;10,630;5,955;4,675;2,933;1,387;1,546;13,563;7,342;6,221;
225000;Fahrlässige Körperverletzung § 229 StGB;2004;19,462;10,636;8,826;3,435;1,971;1,464;1,427;773;654;985;532;453;10,580;5,942;4,638;3,035;1,418;1,617;13,615;7,360;6,255;
225000;Fahrlässige Körperverletzung § 229 StGB;2005;20,040;10,748;9,292;3,392;1,928;1,464;1,421;738;683;1,046;546;500;11,080;6,116;4,964;3,101;1,420;1,681;14,181;7,536;6,645;
225000;Fahrlässige Körperverletzung § 229 StGB;2006;20,822;11,313;9,509;3,348;1,907;1,441;1,448;746;702;1,141;618;523;11,694;6,536;5,158;3,191;1,506;1,685;14,885;8,042;6,843;
225000;Fahrlässige Körperverletzung § 229 StGB;2007;20,724;11,225;9,499;3,334;1,880;1,454;1,678;871;807;1,105;592;513;11,557;6,474;5,083;3,050;1,408;1,642;14,607;7,882;6,725;
225000;Fahrlässige Körperverletzung § 229 StGB;2008;21,990;11,924;10,066;3,570;2,043;1,527;1,792;940;852;1,262;678;584;12,182;6,802;5,380;3,184;1,461;1,723;15,366;8,263;7,103;
225000;Fahrlässige Körperverletzung § 229 StGB;2009;22,502;12,002;10,500;3,683;2,075;1,608;1,983;1,017;966;1,202;612;590;12,217;6,736;5,481;3,417;1,562;1,855;15,634;8,298;7,336;
225000;Fahrlässige Körperverletzung § 229 StGB;2010;24,480;12,929;11,551;3,698;2,074;1,624;1,890;933;957;1,254;643;611;13,521;7,426;6,095;4,117;1,853;2,264;17,638;9,279;8,359;
225000;Fahrlässige Körperverletzung § 229 StGB;2011;24,544;13,127;11,417;3,709;2,070;1,639;1,748;904;844;1,206;622;584;13,867;7,608;6,259;4,014;1,923;2,091;17,881;9,531;8,350;
225000;Fahrlässige Körperverletzung § 229 StGB;2012;23,546;12,548;10,998;3,672;2,088;1,584;1,612;783;829;1,170;594;576;13,334;7,294;6,040;3,758;1,789;1,969;17,092;9,083;8,009;
225000;Fahrlässige Körperverletzung § 229 StGB;2013;24,181;12,668;11,513;3,573;1,959;1,614;1,468;703;765;1,155;570;585;13,944;7,506;6,438;4,041;1,930;2,111;17,985;9,436;8,549;
225000;Fahrlässige Körperverletzung § 229 StGB;2014;23,869;12,553;11,316;3,437;1,937;1,500;1,463;727;736;1,021;495;526;14,033;7,586;6,447;3,915;1,808;2,107;17,948;9,394;8,554;
225000;Fahrlässige Körperverletzung § 229 StGB;2015;22,973;12,082;10,891;3,218;1,746;1,472;1,444;714;730;1,007;500;507;13,449;7,260;6,189;3,855;1,862;1,993;17,304;9,122;8,182;
225000;Fahrlässige Körperverletzung § 229 StGB;2016;24,502;12,880;11,622;3,424;1,913;1,511;1,580;751;829;1,208;609;599;14,260;7,704;6,556;4,030;1,903;2,127;18,290;9,607;8,683;
225000;Fahrlässige Körperverletzung § 229 StGB;2017;24,083;12,375;11,708;3,558;1,928;1,630;1,413;653;760;1,132;566;566;13,890;7,358;6,532;4,090;1,870;2,220;17,980;9,228;8,752;
225000;Fahrlässige Körperverletzung § 229 StGB;2018;25,493;13,113;12,380;3,701;2,001;1,700;1,447;679;768;1,160;554;606;14,682;7,730;6,952;4,503;2,149;2,354;19,185;9,879;9,306;
225000;Fahrlässige Körperverletzung § 229 StGB;2019;24,018;12,487;11,531;3,210;1,789;1,421;1,282;639;643;1,115;559;556;14,101;7,461;6,640;4,310;2,039;2,271;18,411;9,500;8,911;
225000;Fahrlässige Körperverletzung § 229 StGB;2020;23,052;12,007;11,045;3,095;1,666;1,429;1,117;549;568;964;491;473;13,671;7,343;6,328;4,205;1,958;2,247;17,876;9,301;8,575;
225000;Fahrlässige Körperverletzung § 229 StGB;2021;22,116;11,523;10,593;2,986;1,671;1,315;1,021;495;526;920;464;456;13,099;6,957;6,142;4,090;1,936;2,154;17,189;8,893;8,296;841850
225000;Fahrlässige Körperverletzung § 229 StGB;2022;24,692;12,762;11,930;3,606;2,017;1,589;1,232;607;625;995;467;528;14,281;7,509;6,772;4,578;2,162;2,416;18,859;9,671;9,188;841850
230000;Straftaten gegen die persönliche Freiheit §§ 234, 235, 236, 239-239b, 240, 241, 316c StGB ;2000;160,199;95,059;65,140;9,570;5,712;3,858;11,668;6,720;4,948;13,298;7,498;5,800;115,780;68,671;47,109;9,883;6,458;3,425;125,663;75,129;50,534;
230000;Straftaten gegen die persönliche Freiheit §§ 234, 235, 236, 239-239b, 240, 241, 316c StGB ;2001;165,554;96,882;68,672;10,293;6,099;4,194;12,912;7,251;5,661;13,673;7,582;6,091;118,116;69,119;48,997;10,560;6,831;3,729;128,676;75,950;52,726;
230000;Straftaten gegen die persönliche Freiheit §§ 234, 235, 236, 239-239b, 240, 241, 316c StGB ;2002;170,331;96,908;73,423;10,436;6,130;4,306;13,087;7,035;6,052;13,593;7,205;6,388;121,964;69,242;52,722;11,251;7,296;3,955;133,215;76,538;56,677;
230000;Straftaten gegen die persönliche Freiheit §§ 234, 235, 236, 239-239b, 240, 241, 316c StGB ;2003;172,161;98,007;74,154;10,108;6,019;4,089;12,812;6,905;5,907;13,015;6,857;6,158;124,449;70,559;53,890;11,777;7,667;4,110;136,226;78,226;58,000;
230000;Straftaten gegen die persönliche Freiheit §§ 234, 235, 236, 239-239b, 240, 241, 316c StGB ;2004;178,674;101,613;77,061;10,264;5,918;4,346;13,281;7,159;6,122;13,130;6,852;6,278;129,409;73,307;56,102;12,590;8,377;4,213;141,999;81,684;60,315;
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 239-239b, 240, 241, 316c StGB ;2005;182,063;102,807;79,256;9,819;5,703;4,116;13,948;7,251;6,697;13,927;7,182;6,745;131,432;74,096;57,336;12,937;8,575;4,362;144,369;82,671;61,698;
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 239-239b, 240, 241, 316c StGB ;2006;190,300;106,041;84,259;10,402;5,965;4,437;14,799;7,644;7,155;15,002;7,307;7,695;136,500;76,124;60,376;13,597;9,001;4,596;150,097;85,125;64,972;
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 238-239b, 240, 241, 316c StGB ;2007;204,581;110,320;94,261;10,397;5,942;4,455;16,035;8,206;7,829;16,734;7,914;8,820;146,601;78,577;68,024;14,814;9,681;5,133;161,415;88,258;73,157;
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 238-239b, 240, 241, 316c StGB ;2008;223,010;115,058;107,952;10,159;5,718;4,441;15,433;7,502;7,931;17,762;7,736;10,026;163,378;83,775;79,603;16,278;10,327;5,951;179,656;94,102;85,554;
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 238-239b, 240, 241, 316c StGB ;2009;227,859;117,734;110,125;10,169;5,685;4,484;15,474;7,346;8,128;18,917;8,371;10,546;166,302;85,477;80,825;16,997;10,855;6,142;183,299;96,332;86,967;
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 238-239b, 240, 241, 316c StGB ;2010;221,858;114,328;107,530;9,514;5,334;4,180;14,554;6,595;7,959;17,727;7,517;10,210;163,257;84,134;79,123;16,806;10,748;6,058;180,063;94,882;85,181;
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 238-239b, 240, 241, 316c StGB ;2011;216,237;112,036;104,201;9,118;5,087;4,031;13,762;6,281;7,481;16,859;7,367;9,492;159,708;82,546;77,162;16,790;10,755;6,035;176,498;93,301;83,197;
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB ;2012;218,080;112,225;105,855;9,167;5,029;4,138;13,317;6,044;7,273;15,782;6,691;9,091;162,340;83,450;78,890;17,474;11,011;6,463;179,814;94,461;85,353;
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB ;2013;219,236;113,163;106,073;8,989;4,892;4,097;13,422;5,931;7,491;15,357;6,706;8,651;163,509;84,390;79,119;17,959;11,244;6,715;181,468;95,634;85,834;
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB ;2014;219,545;114,313;105,232;9,077;4,771;4,306;13,897;6,168;7,729;14,553;6,493;8,060;163,399;85,164;78,235;18,619;11,717;6,902;182,018;96,881;85,137;
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB;2015;216,864;114,243;102,621;8,937;4,823;4,114;12,909;5,908;7,001;14,267;6,425;7,842;162,160;85,464;76,696;18,591;11,623;6,968;180,751;97,087;83,664;
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB;2016;226,436;120,393;106,043;9,760;5,415;4,345;14,021;6,704;7,317;14,809;6,981;7,828;168,446;89,203;79,243;19,400;12,090;7,310;187,846;101,293;86,553;
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB;2017;224,801;120,454;104,347;10,213;5,888;4,325;13,778;6,907;6,871;14,751;6,976;7,775;166,589;88,644;77,945;19,470;12,039;7,431;186,059;100,683;85,376;
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB;2018;224,156;119,619;104,537;10,220;5,614;4,606;13,515;6,762;6,753;14,610;7,162;7,448;165,569;87,500;78,069;20,242;12,581;7,661;185,811;100,081;85,730;
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB;2019;222,407;118,708;103,699;10,544;5,913;4,631;13,423;6,922;6,501;14,082;6,921;7,161;163,741;86,266;77,475;20,617;12,686;7,931;184,358;98,952;85,406;
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB;2020;232,873;125,560;107,313;9,838;5,470;4,368;13,066;6,797;6,269;14,439;6,936;7,503;172,598;92,287;80,311;22,932;14,070;8,862;195,530;106,357;89,173;
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB;2021;259,716;141,749;117,967;11,784;6,671;5,113;14,223;7,342;6,881;15,871;7,925;7,946;191,566;103,472;88,094;26,272;16,339;9,933;217,838;119,811;98,027;853946
230000;Straftaten gegen die persönliche Freiheit §§ 232-233a, 234, 235, 236, 237, 238-239b, 240, 241, 316c StGB;2022;300,528;166,203;134,325;15,511;8,964;6,547;18,185;10,053;8,132;17,554;9,019;8,535;218,920;119,370;99,550;30,358;18,797;11,561;249,278;138,167;111,111;853946
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;2000;2,172;983;1,189;1,466;734;732;155;34;121;38;6;32;502;204;298;11;5;6;513;209;304;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;2001;2,252;1,065;1,187;1,467;744;723;181;48;133;32;6;26;562;262;300;10;5;5;572;267;305;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;2002;2,310;1,087;1,223;1,475;776;699;161;48;113;41;7;34;628;255;373;5;1;4;633;256;377;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;2003;2,227;1,038;1,189;1,460;757;703;146;37;109;30;2;28;579;230;349;12;12;0;591;242;349;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;2004;2,223;1,058;1,165;1,451;748;703;168;52;116;31;4;27;566;249;317;7;5;2;573;254;319;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;2005;2,109;999;1,110;1,410;717;693;179;47;132;21;3;18;493;228;265;6;4;2;499;232;267;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB ;2006;1,916;917;999;1,520;765;755;164;45;119;13;1;12;215;104;111;4;2;2;219;106;113;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB ;2007;1,968;956;1,012;1,300;656;644;151;46;105;17;1;16;491;245;246;9;8;1;500;253;247;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB ;2008;2,284;1,128;1,156;1,337;693;644;165;53;112;36;1;35;736;376;360;10;5;5;746;381;365;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB ;2009;2,206;1,086;1,120;1,214;618;596;155;54;101;39;7;32;781;394;387;17;13;4;798;407;391;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB ;2010;1,995;979;1,016;972;512;460;121;45;76;39;3;36;851;408;443;12;11;1;863;419;444;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB ;2011;2,068;1,011;1,057;999;497;502;128;32;96;20;1;19;900;461;439;21;20;1;921;481;440;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB ;2012;2,008;934;1,074;1,028;477;551;126;36;90;27;2;25;817;414;403;10;5;5;827;419;408;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB ;2013;2,122;1,050;1,072;1,001;514;487;141;47;94;19;1;18;951;480;471;10;8;2;961;488;473;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB ;2014;2,002;905;1,097;940;452;488;145;37;108;24;2;22;876;400;476;17;14;3;893;414;479;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;2015;2,086;1,038;1,048;1,019;527;492;132;31;101;28;1;27;896;468;428;11;11;0;907;479;428;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;2016;2,126;1,080;1,046;1,030;574;456;117;38;79;24;1;23;940;456;484;15;11;4;955;467;488;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;2017;1,954;998;956;929;485;444;130;43;87;28;7;21;849;450;399;18;13;5;867;463;404;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;2018;2,093;1,076;1,017;1,085;552;533;101;40;61;24;4;20;871;471;400;12;9;3;883;480;403;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;2019;2,135;1,070;1,065;1,078;545;533;114;40;74;26;2;24;900;470;430;17;13;4;917;483;434;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;2020;2,038;1,080;958;945;494;451;125;44;81;14;2;12;938;526;412;16;14;2;954;540;414;
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;2021;1,990;1,070;920;1,030;545;485;86;32;54;21;4;17;836;479;357;17;10;7;853;489;364;855674
231000;Menschenraub, Entziehung Minderjähriger, Kinderhandel §§ 234, 235, 236 StGB;2022;2,342;1,226;1,116;1,213;647;566;119;32;87;19;0;19;974;531;443;17;16;1;991;547;444;855674
231100;Menschenraub § 234 StGB;2006;19;10;9;5;3;2;1;1;0;5;0;5;8;6;2;0;0;0;8;6;2;
231100;Menschenraub § 234 StGB;2007;10;4;6;2;1;1;2;1;1;1;0;1;5;2;3;0;0;0;5;2;3;
231100;Menschenraub § 234 StGB;2008;7;3;4;1;1;0;2;1;1;0;0;0;4;1;3;0;0;0;4;1;3;
231100;Menschenraub § 234 StGB;2009;11;8;3;1;0;1;0;0;0;5;5;0;4;3;1;1;0;1;5;3;2;
231100;Menschenraub § 234 StGB;2010;8;5;3;2;1;1;0;0;0;1;0;1;4;3;1;1;1;0;5;4;1;
231100;Menschenraub § 234 StGB;2011;6;3;3;1;0;1;1;0;1;1;0;1;2;2;0;1;1;0;3;3;0;
231100;Menschenraub § 234 StGB;2012;10;5;5;2;2;0;0;0;0;1;0;1;7;3;4;0;0;0;0;0;0;
231100;Menschenraub § 234 StGB;2013;7;4;3;0;0;0;2;1;1;1;0;1;4;3;1;0;0;0;4;3;1;
231100;Menschenraub § 234 StGB;2014;5;2;3;1;1;0;0;0;0;1;0;1;2;1;1;1;0;1;3;1;2;
231100;Menschenraub § 234 StGB;2015;11;5;6;3;2;1;2;0;2;2;0;2;3;2;1;1;1;0;4;3;1;
231100;Menschenraub § 234 StGB;2016;4;1;3;1;0;1;0;0;0;1;1;0;2;0;2;0;0;0;2;0;2;
231100;Menschenraub § 234 StGB;2017;8;4;4;1;0;1;2;1;1;2;1;1;3;2;1;0;0;0;3;2;1;
231100;Menschenraub § 234 StGB;2018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
231100;Menschenraub § 234 StGB;2019;3;2;1;1;1;0;0;0;0;0;0;0;2;1;1;0;0;0;2;1;1;
231100;Menschenraub § 234 StGB;2020;6;3;3;3;2;1;0;0;0;1;0;1;2;1;1;0;0;0;2;1;1;
231100;Menschenraub § 234 StGB;2021;4;3;1;0;0;0;0;0;0;1;1;0;2;2;0;1;0;1;3;2;1;855818
231100;Menschenraub § 234 StGB;2022;4;2;2;0;0;0;0;0;0;0;0;0;4;2;2;0;0;0;4;2;2;855818
231200;Entziehung Minderjähriger (unter 18 Jahren) § 235 StGB;2006;1,862;888;974;1,491;750;741;160;42;118;8;1;7;199;93;106;4;2;2;203;95;108;
231200;Entziehung Minderjähriger § 235 StGB;2007;2,234;1,095;1,139;1,552;792;760;171;51;120;16;1;15;486;243;243;9;8;1;495;251;244;
231200;Entziehung Minderjähriger § 235 StGB;2008;2,266;1,118;1,148;1,326;686;640;162;51;111;36;1;35;732;375;357;10;5;5;742;380;362;
