1;2;3;7;8;9;10;11
Schluessel;Straftat;Anzahl erfasste Faelle;Tatortverteilung bis unter 20000 Einwohner - Anteil in %;Tatortverteilung 20000 bis unter 100000 Einwohner - Anteil in %;Tatortverteilung 100000 bis unter 500000 Einwohner - Anteil in %;Tatortverteilung 500000 und mehr Einwohner - Anteil in %;Tatortverteilung unbekannt - Anteil in %
;;Einwohner am 31.12.2019;;;;;
;;in %;;;;;
554000;Vorbereitung des Diebstahls (nach § 242 StGB) und der Unterschlagung (nach § 246 StGB) von Zahlungskarten, Schecks, Wechseln und anderen körperlichen unbaren Zahlungsinstrumenten § 152c StGB;14;28.6;21.4;35.7;14.3;0
560000;Insolvenzstraftaten §§ 283, 283a-d StGB;2,538;37.5;26.5;14.9;21;0.1
561000;Bankrott § 283 StGB;1,861;35.6;25.4;15.2;23.8;0.1
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;3;33.3;66.7;0;0;0
563000;Verletzung der Buchführungspflicht § 283b StGB;628;43.2;29.1;14.5;13.2;0
564000;Gläubigerbegünstigung § 283c StGB;27;44.4;37;3.7;14.8;0
565000;Schuldnerbegünstigung § 283d StGB;19;31.6;31.6;21.1;15.8;0
600000;Sonstige Straftatbestände (StGB);1,145,069;26.6;29.1;19.6;23;1.7
610000;Erpressung § 253 StGB;13,877;18.8;21.7;14.5;28.1;16.9
610001;Schutzgelderpressung;85;18.8;36.5;16.5;27.1;1.2
610079;Sonstige Erpressung;9,217;21.1;24.2;15.9;26.3;12.6
611000;Erpressung auf sexueller Grundlage;4,575;14.3;16.3;11.8;31.7;25.9
620000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt und Straftaten gegen die öffentliche Ordnung §§ 111, 113-115, 120, 121, 123-129, 130a-134, 136, 138, 140, 145, 145a, 145c, 145d StGB;162,785;23.7;28.7;20.8;26.4;0.5
620001;Störung des öffentlichen Friedens durch Androhung von Straftaten;3,676;25.8;30.5;17.3;23.8;2.6
620002;Bildung bewaffneter Gruppen § 128 StGB;6;16.7;50;33.3;0;0
620003;Bildung krimineller Vereinigungen;30;30;26.7;13.3;23.3;6.7
620004;Anleitung zu Straftaten;31;19.4;22.6;9.7;45.2;3.2
620005;Amtsanmaßung;1,512;31.7;24.6;16.5;16.1;11.2
620006;Missbrauch von Titeln, Berufsbezeichnungen, Abzeichen;764;25.8;24.2;15.1;29.7;5.2
620007;Verwahrungsbruch;136;23.5;36.8;7.4;31.6;0.7
620008;Verletzung amtlicher Bekanntmachungen;2;0;50;0;50;0
620009;Verstrickungsbruch, Siegelbruch;981;23.2;25.7;19;31.8;0.3
620010;Nichtanzeige geplanter Straftaten;26;19.2;26.9;38.5;11.5;3.8
620011;Belohnung und Billigung von Straftaten;2,041;30.3;30.2;15.8;20.6;3.1
620013;Missbrauch von Notrufen und Beeinträchtigung von Unfallverhütungs- und Nothilfemitteln;13,361;21.1;27.4;19.1;31.4;0.9
620014;Verstoß gegen Weisung während Führungsaufsicht;3,609;25.4;36.4;22;15;1.2
620015;Verstoß gegen das Berufsverbot;5;60;0;20;20;0
620016;Strafbarkeit sogenannter Feindeslisten § 126a StGB;144;33.3;9;6.3;37.5;13.9
620017;Betreiben krimineller Handelsplattformen im Internet § 127 StGB;13;38.5;38.5;23.1;0;0
621000;Widerstand gegen und tätlicher Angriff auf die Staatsgewalt §§ 111, 113-115, 120, 121 StGB;42,013;18.6;28.8;21.2;31.3;0.2
621010;Öffentliche Aufforderung zu Straftaten;989;28.4;21.4;14.3;28.5;7.4
621040;Gefangenenbefreiung;320;15.3;24.7;17.2;42.8;0
621050;Gefangenenmeuterei;4;50;50;0;0;0
621100;Widerstand gegen und tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 113-115 StGB;40,700;18.3;29;21.4;31.3;0
621110;Widerstand gegen Vollstreckungsbeamte und gleichstehende Personen §§ 113, 115 StGB;22,193;18.4;29.3;21.1;31.2;0
621120;Tätlicher Angriff auf Vollstreckungsbeamte und gleichstehende Personen §§ 114, 115 StGB;18,507;18.3;28.6;21.7;31.4;0
622000;Hausfriedensbruch §§ 123, 124 StGB;85,756;25.8;28.3;21.5;24.4;0
622100;Hausfriedensbruch § 123 StGB;85,720;25.8;28.3;21.5;24.4;0
622200;Schwerer Hausfriedensbruch § 124 StGB;36;19.4;36.1;19.4;25;0
623000;Landfriedensbruch §§ 125, 125a StGB;1,013;4.8;8;20.1;66.8;0.2
623010;Landfriedensbruch § 125 StGB;667;4.8;7;25.3;62.7;0.1
623020;Besonders schwerer Landfriedensbruch § 125a StGB;346;4.9;9.8;10.1;74.9;0.3
624000;Vortäuschen einer Straftat § 145d StGB;7,023;29;35.6;18.5;15.9;1
624010;Vortäuschen einer Straftat gegen die sexuelle Selbstbestimmung;352;21.6;39.5;22.7;15.9;0.3
624079;Vortäuschen einer sonstigen Straftat;5,419;30.2;35.9;18.1;14.7;1.1
624100;Vortäuschen eines Raubes;444;18.9;32.4;24.8;23.6;0.2
624200;Vortäuschen eines Diebstahls;808;29.7;33.5;16.1;20.2;0.5
624201;Vortäuschen eines Kfz-Diebstahls;309;34.6;34.3;11.7;18.8;0.6
624279;Vortäuschen eines sonstigen Diebstahls;499;26.7;33.1;18.8;21;0.4
626000;Gewaltdarstellung § 131 StGB;643;36.2;27.8;12.6;15.4;7.9
626079;Sonstige Gewaltdarstellung § 131 Abs. 1 Nr. 1a, Nr. 2 StGB;458;37.3;26.9;11.8;15.1;9
626100;Gewaltdarstellung, Inhalte an Personen unter 18 Jahren § 131 Abs. 1 Nr. 1b StGB;185;33.5;30.3;14.6;16.2;5.4
630000;Begünstigung, Strafvereitelung (ohne Strafvereitelung im Amt), Hehlerei und Geldwäsche §§ 257, 258, 259-261 StGB;35,811;22.9;27;18.4;24.8;6.9
630010;Begünstigung;68;32.4;41.2;17.6;8.8;0
630020;Strafvereitelung;2,343;36.5;32.6;15.5;14.9;0.6
631000;Hehlerei von Kfz §§ 259-260a StGB;1,383;28.3;31.2;17;22.4;1
631079;Hehlerei von Kfz § 259 StGB;1,077;31.1;30.5;17;20.5;0.9
631100;Gewerbsmäßige Hehlerei von Kfz § 260 Abs. 1 Nr. 1 StGB;187;12.8;43.9;19.3;23;1.1
631200;Bandenhehlerei von Kfz § 260 Abs. 1 Nr. 2 StGB;25;64;24;4;8;0
631300;Gewerbsmäßige Bandenhehlerei von Kfz § 260a StGB;94;18.1;17;16;46.8;2.1
632000;Sonstige Hehlerei §§ 259-260a StGB;9,403;19;30.3;20.6;28.1;2
632079;Sonstige Hehlerei § 259 StGB;8,381;19;28.3;21.4;29.2;2.1
632100;Sonstige gewerbsmäßige Hehlerei § 260 Abs. 1 Nr. 1 StGB;646;25.2;26.8;21.5;25.2;1.2
632200;Sonstige Bandenhehlerei § 260 Abs. 1 Nr. 2 StGB;20;40;45;5;5;5
632300;Sonstige Gewerbsmäßige Bandenhehlerei § 260a StGB;356;5.3;84;2.2;7.9;0.6
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;22,614;22.8;24.8;17.8;24.6;10
640000;Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306d, 306f StGB;20,871;41.3;29.7;14.6;14.4;0
640010;Fahrlässige Brandstiftung;7,402;46.1;27.5;13.5;12.9;0
640020;Fahrlässiges Herbeiführen einer Brandgefahr;690;58.3;29.4;8.1;4.2;0
641000;(Vorsätzliche) Brandstiftung und Herbeiführen einer Brandgefahr §§ 306-306c, 306f Abs. 1 und 2 StGB;12,779;37.6;30.9;15.6;15.9;0
641010;Vorsätzliche Brandstiftung;9,209;39.2;30.2;15;15.6;0
641020;Schwere Brandstiftung;2,614;27.3;33.4;19.3;20.1;0
641030;Besonders schwere Brandstiftung;155;27.7;35.5;22.6;13.5;0.6
641040;Brandstiftung mit Todesfolge;15;46.7;33.3;6.7;13.3;0
641050;Vorsätzliches Herbeiführen einer Brandgefahr;786;56;30.5;8.7;4.7;0.1
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;4,928;16;26.9;18.5;37;1.5
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;222;18;24.8;18.5;36.9;1.8
651100;Vorteilsannahme § 331 StGB;87;23;21.8;16.1;37.9;1.1
651200;Bestechlichkeit § 332 StGB;131;14.5;26.7;19.1;37.4;2.3
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;4;25;25;50;0;0
651400;Alle sonstigen besonders schweren Fälle der Bestechlichkeit § 335 StGB;0;-;-;-;-;-
652000;Vorteilsgewährung, Bestechung §§ 333, 334, 335 StGB;603;21.7;17.6;17.4;42.1;1.2
652100;Vorteilsgewährung § 333 StGB;63;23.8;15.9;19;41.3;0
652200;Bestechung § 334 StGB;534;21.7;17.6;16.9;42.5;1.3
652300;Bestechung - gewerbsmäßig oder als Mitglied einer Bande nach § 335 Abs. 2 Nr. 3 StGB;4;0;50;25;25;0
652400;Alle sonstigen besonders schweren Fälle der Bestechung nach § 335 StGB;2;0;0;100;0;0
655000;Sonstige Straftaten im Amt §§ 258a, 339-353d, 355, 357 StGB;3,775;14.3;28.4;19.2;36.5;1.6
655001;Strafvereitelung im Amt;628;14.3;32.8;21.7;29.9;1.3
655002;Rechtsbeugung;157;14;33.1;25.5;24.2;3.2
655003;Aussageerpressung;2;0;50;50;0;0
655004;Verfolgung Unschuldiger;125;18.4;20.8;15.2;44.8;0.8
655005;Vollstreckung gegen Unschuldige;7;14.3;71.4;14.3;0;0
655006;Falschbeurkundung im Amt;226;21.7;42;13.3;22.1;0.9
655007;Gebührenüberhebung;41;14.6;24.4;24.4;36.6;0
655008;Abgabenüberhebung, Leistungskürzung;0;-;-;-;-;-
655009;Vertrauensbruch im auswärtigen Dienst;0;-;-;-;-;-
655010;Verbotene Mitteilungen über Gerichtsverhandlungen;121;31.4;22.3;16.5;26.4;3.3
655011;Verletzung des Steuergeheimnisses;6;50;16.7;16.7;16.7;0
655012;Verleitung eines Untergebenen zu Straftaten;4;25;75;0;0;0
655100;Körperverletzung im Amt § 340 StGB;2,106;11.7;25.8;19;43.3;0.2
655200;Verletzung des Dienstgeheimnisses § 353b StGB;352;17;29.3;19.3;24.1;10.2
656000;Wettbewerbsbeschränkende Absprachen bei Ausschreibungen § 298 StGB;25;32;16;36;16;0
657000;Bestechlichkeit und Bestechung im geschäftlichen Verkehr und im Gesundheitswesen §§ 299, 299a, 299b und 300 StGB;303;23.4;29.7;10.9;35.6;0.3
657100;Bestechlichkeit und Bestechung § 299 StGB;112;23.2;21.4;11.6;42.9;0.9
657200;Bestechlichkeit und Bestechung, gewerbsmäßig oder als Mitglied einer Bande § 300 Satz 2 Nr. 2 StGB;19;36.8;42.1;0;21.1;0
657300;Bestechlichkeit und Bestechung, Vorteil großen Ausmaßes § 300 Satz 2 Nr. 1 StGB;66;12.1;47;1.5;39.4;0
657400;Bestechlichkeit im Gesundheitswesen;94;28.7;24.5;18.1;28.7;0
657500;Bestechung im Gesundheitswesen;12;25;33.3;16.7;25;0
660000;Strafbarer Eigennutz §§ 284, 285, 287-293, 297 StGB;6,802;39.9;28.2;15.2;16.1;0.7
660010;Vereiteln der Zwangsvollstreckung;428;33.4;32.9;18.9;13.8;0.9
660020;Pfandkehr;210;31.4;34.3;14.8;19.5;0
660030;Unbefugter Gebrauch von Pfandsachen;2;0;50;50;0;0
660040;Gefährdung von Schiffen, Kraft- und Luftfahrzeugen durch Bannware;0;-;-;-;-;-
661000;Glücksspiel §§ 284, 285, 287 StGB;1,861;12.1;31.6;21.7;34.3;0.2
661010;Unerlaubte Veranstaltung eines Glücksspiels;1,193;9.4;29.1;23.1;38.3;0.1
661020;Beteiligung am unerlaubten Glückspiel;660;17.1;36.2;19.1;27.1;0.5
661030;Unerlaubte Veranstaltung einer Lotterie oder Ausspielung;8;12.5;37.5;25;25;0
662000;Wilderei §§ 292, 293 StGB;3,031;61.3;23.8;9.4;4.5;1
662001;Fischwilderei;1,875;54.1;26.2;12.1;6.4;1.2
662100;Jagdwilderei § 292 StGB;1,156;73.1;19.8;5;1.4;0.7
663000;Wucher § 291 StGB;1,270;33;30.9;18.3;17.3;0.6
670000;Alle sonstigen Straftaten gemäß StGB - ohne Verkehrsdelikte -;899,995;27;29.4;19.7;22.4;1.5
670001;Falsche uneidliche Aussage (Falschaussage);2,874;12.5;43.5;27.6;16.1;0.3
670002;Meineid;55;16.4;32.7;34.5;12.7;3.6
670003;Falsche Versicherung an Eides statt;2,800;28.7;40;16.3;14.1;1
670005;Verleitung zur Falschaussage;102;22.5;37.3;18.6;13.7;7.8
670006;Fahrlässiger Falscheid, fahrlässige falsche Versicherung an Eides statt;22;36.4;54.5;4.5;4.5;0
670007;Falsche Verdächtigung;15,747;31;31.4;17.1;19.5;1
670008;Beschimpfung von Bekenntnissen, Religionsgemeinschaften und Weltanschauungsvereinigungen;69;23.2;13;14.5;43.5;5.8
670009;Störung der Religionsausübung;57;29.8;26.3;19.3;24.6;0
670010;Störung einer Bestattungsfeier;6;33.3;33.3;0;33.3;0
670011;Störung der Totenruhe;1,279;47.8;27.3;15.9;8.9;0.1
670012;Personenstandsfälschung;16;12.5;6.3;25;56.3;0
670013;Doppelehe;14;35.7;28.6;14.3;21.4;0
670014;Beischlaf zwischen Verwandten;38;34.2;28.9;7.9;15.8;13.2
670015;Gegen Personen des politischen Lebens gerichtete Beleidigung, üble Nachrede und Verleumdung;1,404;34.5;27;10.5;23.4;4.6
670016;Verletzung der Vertraulichkeit des Wortes;3,865;31;29.7;16.2;21.2;1.9
670017;Verletzung des Briefgeheimnisses;3,329;31.4;26.8;17.1;22;2.9
670018;Verletzung von Privatgeheimnissen;417;21.3;31.4;21.6;22.5;3.1
670019;Verwertung fremder Geheimnisse;14;35.7;35.7;7.1;14.3;7.1
670020;Verletzung des Post- u. Fernmeldegeheimnisses;3,194;40.5;26.4;9.8;10.6;12.7
670021;Aussetzung;79;41.8;31.6;11.4;15.2;0
670024;Gefährliche Eingriffe in den Bahn-, Schiffs- und Luftverkehr;3,007;32.8;27.4;17.1;22.4;0.4
670025;Gefährliche Eingriffe in den Straßenverkehr;17,156;37.9;29.8;16.3;15.6;0.4
670026;Störung öffentlicher Betriebe;632;34.7;26.3;13;26.1;0
670027;Störung von Telekommunikationsanlagen;721;71.8;15;3.5;9.6;0.1
670029;Baugefährdung;114;43;18.4;7;31.6;0
670030;Vollrausch;68;27.9;17.6;5.9;48.5;0
670031;Gefährdung einer Entziehungskur;4;0;50;50;0;0
670032;Unterlassene Hilfeleistung, Behinderung von hilfeleistenden Personen § 323c StGB;2,156;29.6;29.6;15.3;25.2;0.2
670033;Parteiverrat;80;18.8;35;25;20;1.3
670034;Verletzung des höchstpersönlichen Lebensbereiches und von Persönlichkeitsrechten durch Bildaufnahmen § 201a StGB;8,933;30.4;29.8;17.7;18.2;3.8
670079;Sonstige weitere Straftaten gemäß StGB;26;11.5;7.7;30.8;50;0
671000;Verletzung der Unterhaltspflicht § 170 StGB;2,491;42;31.9;14.1;11;1
672000;Verletzung der Fürsorge- oder Erziehungspflicht § 171 StGB;1,043;24.5;29.5;11.7;33.9;0.3
673000;Beleidigung §§ 185-187, 189 StGB;234,799;26.8;29.8;19.4;22.1;2
673010;Beleidigung ohne sexuelle Grundlage;178,506;25.6;28.9;20.3;23.8;1.5
673020;Üble Nachrede ohne sexuelle Grundlage;12,573;32.8;30.5;16.4;16;4.3
673030;Verleumdung ohne sexuelle Grundlage;19,062;31.4;29.3;15.7;19;4.6
673040;Verunglimpfung des Andenkens Verstorbener ohne sexuelle Grundlage;155;27.1;28.4;16.8;22.6;5.2
673100;Beleidigung auf sexueller Grundlage §§ 185-187, 189 StGB;24,503;28.6;35.8;17.8;15.3;2.5
673110;Beleidigung auf sexueller Grundlage;21,861;27.6;36.1;18.4;15.8;2.1
673120;Üble Nachrede auf sexueller Grundlage;1,116;36.2;33.4;14.4;10.8;5.1
673130;Verleumdung auf sexueller Grundlage;1,518;37.5;32.8;13;11.1;5.5
673140;Verunglimpfung des Andenkens Verstorbener auf sexueller Grundlage;8;25;50;12.5;0;12.5
674000;Sachbeschädigung §§ 303-305a StGB;568,887;26.2;29.5;20.5;23.3;0.4
674010;Sachbeschädigung § 303 StGB ohne Schl. 674100 u. 674300;212,987;28.4;28.2;17.1;26.2;0.1
674011;Sachbeschädigung durch Graffiti ohne Schl. 674111 u. 674311;42,464;21.1;26.2;20;32.6;0.1
674012;Sachbeschädigung durch Feuer ohne Schl. 674312;12,915;29;28.3;14.9;27.8;0.1
674019;Sonstige Sachbeschädigung ohne Schl. 674119 u. 674319;157,608;30.4;28.7;16.6;24.3;0.1
674020;Gemeinschädliche Sachbeschädigung ohne Schl. 674320;10,996;43.1;28;11.2;17.7;0
674021;Gemeinschädliche Sachbeschädigung durch Graffiti ohne Schl. 674321;3,172;35.8;25.9;13.7;24.5;0.1
674022;Gemeinschädliche Sachbeschädigung durch Feuer ohne Schl. 674322;812;42;33.6;11.8;12.6;0
674029;Sonstige gemeinschädliche Sachbeschädigung ohne Schl. 674329;7,012;46.5;28.3;10;15.2;0
674030;Zerstörung von Bauwerken ohne Schl. 674330;29;48.3;17.2;10.3;24.1;0
674100;Sachbeschädigung an Kfz;199,031;22.7;30.4;22.2;24.3;0.4
674111;Sachbeschädigung durch Graffiti an Kfz;4,234;18.1;29;25.8;27;0.1
674119;Sonstige Sachbeschädigung an Kfz;194,797;22.8;30.4;22.1;24.2;0.4
674200;Datenveränderung, Computersabotage §§ 303a, 303b StGB;3,451;15.3;20.6;12.8;18.9;32.4
674210;Datenveränderung;2,905;14.4;19.9;9.5;20.1;36
674220;Computersabotage;546;20.3;24;30.4;12.3;13
674300;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen;141,960;26.9;30.8;24;18.3;0.1
674310;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen § 303 StGB;125,927;24.5;30.7;25.4;19.3;0.1
674311;Sonstige Sachbeschädigung durch Graffiti auf Straßen, Wegen oder Plätzen;48,854;24.7;26;28.5;20.5;0.2
674312;Sonstige Sachbeschädigung durch Feuer auf Straßen, Wegen oder Plätzen;10,551;16.6;31.9;27.6;23.8;0
674319;Sonstige Sachbeschädigung auf Straßen, Wegen oder Plätzen;66,522;25.6;33.8;22.8;17.8;0.1
674320;Gemeinschädliche Sachbeschädigung auf Straßen, Wegen oder Plätzen;16,019;45.4;31.7;13.1;9.7;0
674321;Gemeinschädliche Sachbeschädigung durch Graffiti auf Straßen, Wegen oder Plätzen;2,934;43.2;30.2;13.9;12.5;0.1
674322;Gemeinschädliche Sachbeschädigung durch Feuer auf Straßen, Wegen oder Plätzen;963;34.3;34.7;20.5;10.6;0
674329;Sonstige gemeinschädliche Sachbeschädigung auf Straßen, Wegen oder Plätzen;12,122;46.9;31.9;12.3;8.9;0
674330;Zerstörung von Bauwerken auf Straßen, Wegen oder Plätzen;14;35.7;35.7;21.4;7.1;0
674500;Zerstörung wichtiger Arbeitsmittel § 305a StGB;433;22.9;23.1;16.9;37;0.2
674512;Zerstörung wichtiger Arbeitsmittel durch Feuer;6;33.3;0;33.3;33.3;0
674519;Sonstige Zerstörung wichtiger Arbeitsmittel;427;22.7;23.4;16.6;37;0.2
675000;Sprengstoff- und Strahlungsverbrechen §§ 307-312 StGB;1,662;40.3;29.2;12.5;17.3;0.8
675100;Herbeiführen einer Explosion durch Kernenergie § 307 StGB;0;-;-;-;-;-
675200;Herbeiführen einer Sprengstoffexplosion § 308 StGB;1,645;40.3;29.3;12.6;17;0.8
675300;Missbrauch ionisierender Strahlen § 309 StGB;0;-;-;-;-;-
675400;Vorbereitung eines Explosions- oder Strahlungsverbrechens § 310 StGB;14;42.9;14.3;0;42.9;0
675500;Freisetzen ionisierender Strahlen § 311 StGB;3;0;33.3;0;66.7;0
675600;Fehlerhafte Herstellung einer kerntechnischen Anlage § 312 StGB;0;-;-;-;-;-
676000;Straftaten gegen die Umwelt §§ 324, 324a, 325-330a StGB;9,611;48.5;20.3;11.9;18.7;0.5
676010;Bodenverunreinigung 324a StGB;852;48.1;23;10.9;17.6;0.4
676011;Bodenverunreinigung;828;48.4;22.7;10.9;17.6;0.4
676012;Bodenverunreinigung - besonders schwerer Fall;24;37.5;33.3;12.5;16.7;0
676100;Gewässerverunreinigung § 324 StGB;2,134;46.3;19.4;15;18.5;0.8
676101;Gewässerverunreinigung;2,113;46.1;19.4;15.1;18.6;0.8
676102;Gewässerverunreinigung - besonders schwerer Fall;21;71.4;14.3;4.8;9.5;0
676200;Luftverunreinigung § 325 StGB;62;48.4;22.6;16.1;11.3;1.6
676201;Luftverunreinigung;62;48.4;22.6;16.1;11.3;1.6
676202;Luftverunreinigung - besonders schwerer Fall;0;-;-;-;-;-
676300;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen § 325a StGB;18;33.3;5.6;55.6;5.6;0
676301;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen;18;33.3;5.6;55.6;5.6;0
676302;Verursachen von Lärm, Erschütterungen und nichtionisierenden Strahlen - besonders schwerer Fall;0;-;-;-;-;-
676400;Unerlaubter Umgang mit Abfällen § 326 außer Abs. 2 StGB;6,129;48.8;20.5;10.8;19.5;0.5
676410;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB;6,101;48.8;20.4;10.9;19.5;0.4
676411;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB;5,931;49.2;20.1;10.3;19.9;0.4
676412;Unerlaubter Umgang mit Abfällen § 326 Abs. 1 StGB - besonders schwerer Fall;170;31.8;32.4;30.6;4.7;0.6
676420;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB;28;60.7;25;0;10.7;3.6
676421;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB;27;63;25.9;0;7.4;3.7
676422;Unerlaubter Umgang mit Abfällen § 326 Abs. 3 StGB - besonders schwerer Fall;1;0;0;0;100;0
676500;Unerlaubtes Betreiben von Anlagen § 327 StGB;228;67.5;18.4;3.5;10.1;0.4
676510;Unerlaubtes Betreiben von Anlagen § 327 StGB Abs. 1 (kerntechnische Anlage und Kernbrennstoffe);0;-;-;-;-;-
676511;Unerlaubtes Betreiben von Anlagen § 327 Abs. 1 (kerntechnische Anlage und Kernbrennstoffe);0;-;-;-;-;-
676512;Unerlaubtes Betreiben von Anlagen § 327 Abs. 1 (kerntechnische Anlage und Kernbrennstoffe) - besonders schwerer Fall;0;-;-;-;-;-
676520;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2;228;67.5;18.4;3.5;10.1;0.4
676521;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2;221;68.3;19;3.6;9;0
676522;Unerlaubtes Betreiben von Anlagen § 327 Abs. 2 - besonders schwerer Fall;7;42.9;0;0;42.9;14.3
676600;Unerlaubter Umgang mit radioaktiven Stoffen und anderen gefährlichen Gütern § 328 StGB;108;45.4;18.5;31.5;4.6;0
676610;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2;10;50;40;10;0;0
676611;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2;10;50;40;10;0;0
676612;Unerlaubter Umgang mit radioaktiven Stoffen § 328 StGB Abs. 1 und 2 - besonders schwerer Fall;0;-;-;-;-;-
676620;Unerlaubter Umgang mit anderen gefährlichen Stoffen und Gütern § 328 Abs. 3 StGB;98;44.9;16.3;33.7;5.1;0
676621;Unerlaubter Umgang mit anderen gefährlichen Stoffen und Gütern § 328 Abs. 3 StGB;91;42.9;17.6;34.1;5.5;0
676622;Unerlaubter Umgang mit anderen gefährlichen Stoffen und Gütern § 328 Abs. 3 StGB - besonders schwerer Fall;7;71.4;0;28.6;0;0
676700;Gefährdung schutzbedürftiger Gebiete § 329 StGB;29;55.2;31;3.4;10.3;0
676701;Gefährdung schutzbedürftiger Gebiete;26;57.7;30.8;0;11.5;0
676702;Gefährdung schutzbedürftiger Gebiete - besonders schwerer Fall;3;33.3;33.3;33.3;0;0
676800;Abfallein- / -aus- und -durchfuhr § 326 Abs. 2 StGB;19;31.6;21.1;36.8;10.5;0
676810;Ungenehmigte Einfuhr von Abfällen § 326 Abs. 2 StGB;1;0;0;0;100;0
676811;Ungenehmigte Einfuhr von Abfällen;1;0;0;0;100;0
676812;Ungenehmigte Einfuhr von Abfällen - besonders schwerer Fall;0;-;-;-;-;-
676820;Ungenehmigte Ausfuhr von Abfällen § 326 Abs. 2 StGB;11;36.4;27.3;27.3;9.1;0
676821;Ungenehmigte Ausfuhr von Abfällen;10;40;20;30;10;0
676822;Ungenehmigte Ausfuhr von Abfällen - besonders schwerer Fall;1;0;100;0;0;0
676830;Ungenehmigte Durchfuhr von Abfällen § 326 Abs. 2 StGB;7;28.6;14.3;57.1;0;0
676831;Ungenehmigte Durchfuhr von Abfällen;7;28.6;14.3;57.1;0;0
676832;Ungenehmigte Durchfuhr von Abfällen - besonders schwerer Fall;0;-;-;-;-;-
676900;Schwere Gefährdung durch Freisetzen von Giften § 330a StGB;32;18.8;3.1;6.3;71.9;0
677000;Gemeingefährliche Vergiftung § 314 StGB;4;50;50;0;0;0
678000;Ausspähen, Abfangen von Daten einschl. Vorbereitungshandlungen und Datenhehlerei §§ 202a, 202b, 202c, 202d StGB;13,206;16;18.7;13.2;15;37.1
678010;Ausspähen von Daten § 202a StGB;12,266;16.2;18.5;13.1;14.8;37.4
678020;Abfangen von Daten § 202b StGB;197;14.7;18.3;10.2;34;22.8
678030;Vorbereiten des Ausspähens und Abfangens von Daten § 202c StGB;652;11.5;22.5;17.2;12.6;36.2
678040;Datenhehlerei;91;24.2;19.8;14.3;19.8;22
679000;Weitere Straftaten mit Umweltrelevanz gemäß StGB;14;42.9;7.1;14.3;35.7;0
679010;Herbeiführen einer Überschwemmung § 313 StGB;12;41.7;8.3;16.7;33.3;0
679020;Beschädigung wichtiger Anlagen § 318 StGB;2;50;0;0;50;0
700000;Strafrechtliche Nebengesetze;667,175;26.8;28;16;27.8;1.5
710000;Straftaten gegen strafrechtliche Nebengesetze auf dem Wirtschaftssektor;21,718;27.8;25.1;16.8;25.8;4.6
712000;Straftaten nach AktG, GenG, GmbHG, HGB, RechnungslegungsG, UmwandlungsG, InsO;3,986;28.4;27;15.6;28.9;0.2
712010;Aktiengesetz;1;0;0;0;100;0
712020;Handelsgesetzbuch;23;34.8;17.4;8.7;39.1;0
712030;GmbH-Gesetz;108;23.1;30.6;20.4;25.9;0
712040;Genossenschaftsgesetz;1;100;0;0;0;0
712050;Rechnungslegungsgesetz;3;33.3;33.3;0;0;33.3
712060;Umwandlungsgesetz;0;-;-;-;-;-
712200;Insolvenzverschleppung § 15a InsO;3,850;28.5;27;15.5;28.9;0.1
713000;Delikte im Zusammenhang mit Schwarzarbeitsbekämpfungsgesetz und Arbeitnehmerüberlassungsgesetz;295;29.2;36.9;14.9;18;1
713010;Arbeitnehmerüberlassungsgesetz;17;52.9;29.4;11.8;5.9;0
713030;Schwarzarbeitsbekämpfungsgesetz;278;27.7;37.4;15.1;18.7;1.1
714000;Straftaten i.V.m. dem Bankgewerbe sowie Wertpapierhandelsgesetz (Güd-Kreditwesen, BörsenG, DepotG, PfandBG, § 35 BundesbankG, ZAG);111;24.3;26.1;13.5;29.7;6.3
714010;Bundesbankgesetz;0;-;-;-;-;-
714020;Börsengesetz;0;-;-;-;-;-
714030;Pfandbriefgesetz;0;-;-;-;-;-
714040;Kreditwesengesetz;42;38.1;23.8;7.1;26.2;4.8
714050;Depotgesetz;0;-;-;-;-;-
714060;Wertpapierhandelsgesetz;31;25.8;32.3;0;32.3;9.7
