1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;Bremen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;Hamburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;Hessen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;Mecklenburg-Vorpommern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;Niedersachsen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;Nordrhein-Westfalen;2;0;0;0;0;2;0;0;0;0;0;2;100;7;5;2;1;14.3
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;Saarland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;Sachsen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;Sachsen-Anhalt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;Schleswig-Holstein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;Thüringen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
562000;Besonders schwerer Fall des Bankrotts § 283a StGB;Bundesrepublik Deutschland;3;0;0;0;1;2;0;0;0;0;0;3;100;11;9;2;1;9.1
563000;Verletzung der Buchführungspflicht § 283b StGB;Baden-Württemberg;165;0.2;0;0;75;61;23;6;0;0;0;165;100;192;164;28;49;25.5
563000;Verletzung der Buchführungspflicht § 283b StGB;Bayern;57;0.1;0;0;31;18;2;6;0;0;0;57;100;71;60;11;11;15.5
563000;Verletzung der Buchführungspflicht § 283b StGB;Berlin;13;0;0;0;0;0;0;13;0;0;0;12;92.3;16;16;0;5;31.3
563000;Verletzung der Buchführungspflicht § 283b StGB;Brandenburg;9;0;0;0;4;4;1;0;0;0;0;9;100;10;7;3;1;10
563000;Verletzung der Buchführungspflicht § 283b StGB;Bremen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
563000;Verletzung der Buchführungspflicht § 283b StGB;Hamburg;1;0;0;0;0;0;0;1;0;0;0;1;100;1;0;1;1;100
563000;Verletzung der Buchführungspflicht § 283b StGB;Hessen;2;0;0;0;1;1;0;0;0;0;0;2;100;5;4;1;2;40
563000;Verletzung der Buchführungspflicht § 283b StGB;Mecklenburg-Vorpommern;7;0;0;0;5;2;0;0;0;0;0;7;100;8;6;2;3;37.5
563000;Verletzung der Buchführungspflicht § 283b StGB;Niedersachsen;42;0.1;0;0;7;16;7;12;0;0;0;42;100;56;44;12;13;23.2
563000;Verletzung der Buchführungspflicht § 283b StGB;Nordrhein-Westfalen;42;0.1;0;0;8;14;10;10;0;0;0;42;100;50;42;8;14;28
563000;Verletzung der Buchführungspflicht § 283b StGB;Rheinland-Pfalz;60;0.1;0;0;42;11;7;0;0;0;0;60;100;57;43;14;18;31.6
563000;Verletzung der Buchführungspflicht § 283b StGB;Saarland;25;0;0;0;10;10;5;0;0;0;0;24;96;27;23;4;4;14.8
563000;Verletzung der Buchführungspflicht § 283b StGB;Sachsen;87;0.1;0;0;23;17;12;35;0;0;0;86;98.9;112;96;16;20;17.9
563000;Verletzung der Buchführungspflicht § 283b StGB;Sachsen-Anhalt;2;0;0;0;2;0;0;0;0;0;0;2;100;2;1;1;0;0
563000;Verletzung der Buchführungspflicht § 283b StGB;Schleswig-Holstein;115;0.2;0;0;63;28;24;0;0;0;0;114;99.1;126;104;22;23;18.3
563000;Verletzung der Buchführungspflicht § 283b StGB;Thüringen;1;0;0;0;0;1;0;0;0;0;0;1;100;1;1;0;0;0
563000;Verletzung der Buchführungspflicht § 283b StGB;Bundesrepublik Deutschland;628;0.9;0;0;271;183;91;83;0;0;0;624;99.4;734;611;123;164;22.3
564000;Gläubigerbegünstigung § 283c StGB;Baden-Württemberg;1;0;0;0;1;0;0;0;0;0;0;1;100;2;2;0;0;0
564000;Gläubigerbegünstigung § 283c StGB;Bayern;2;0;0;0;2;0;0;0;0;0;0;2;100;2;1;1;0;0
564000;Gläubigerbegünstigung § 283c StGB;Berlin;2;0;0;0;0;0;0;2;0;0;0;2;100;2;2;0;0;0
564000;Gläubigerbegünstigung § 283c StGB;Brandenburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
564000;Gläubigerbegünstigung § 283c StGB;Bremen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
564000;Gläubigerbegünstigung § 283c StGB;Hamburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
564000;Gläubigerbegünstigung § 283c StGB;Hessen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
564000;Gläubigerbegünstigung § 283c StGB;Mecklenburg-Vorpommern;1;0;0;0;0;0;1;0;0;0;0;1;100;1;1;0;0;0
564000;Gläubigerbegünstigung § 283c StGB;Niedersachsen;5;0;0;0;1;3;0;1;0;0;0;5;100;7;3;4;2;28.6
564000;Gläubigerbegünstigung § 283c StGB;Nordrhein-Westfalen;2;0;0;0;0;2;0;0;0;0;0;2;100;2;2;0;0;0
564000;Gläubigerbegünstigung § 283c StGB;Rheinland-Pfalz;6;0;0;0;5;1;0;0;0;0;0;6;100;5;4;1;0;0
564000;Gläubigerbegünstigung § 283c StGB;Saarland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
564000;Gläubigerbegünstigung § 283c StGB;Sachsen;6;0;1;16.7;3;2;0;1;0;0;0;6;100;7;6;1;2;28.6
564000;Gläubigerbegünstigung § 283c StGB;Sachsen-Anhalt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
564000;Gläubigerbegünstigung § 283c StGB;Schleswig-Holstein;2;0;0;0;0;2;0;0;0;0;0;2;100;2;2;0;0;0
564000;Gläubigerbegünstigung § 283c StGB;Thüringen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
564000;Gläubigerbegünstigung § 283c StGB;Bundesrepublik Deutschland;27;0;1;3.7;12;10;1;4;0;0;0;27;100;30;23;7;4;13.3
565000;Schuldnerbegünstigung § 283d StGB;Baden-Württemberg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
565000;Schuldnerbegünstigung § 283d StGB;Bayern;5;0;0;0;3;0;1;1;0;0;0;5;100;5;3;2;2;40
565000;Schuldnerbegünstigung § 283d StGB;Berlin;1;0;0;0;0;0;0;1;0;0;0;1;100;1;0;1;0;0
565000;Schuldnerbegünstigung § 283d StGB;Brandenburg;1;0;0;0;1;0;0;0;0;0;0;1;100;1;0;1;0;0
565000;Schuldnerbegünstigung § 283d StGB;Bremen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
565000;Schuldnerbegünstigung § 283d StGB;Hamburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
565000;Schuldnerbegünstigung § 283d StGB;Hessen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
565000;Schuldnerbegünstigung § 283d StGB;Mecklenburg-Vorpommern;1;0;0;0;1;0;0;0;0;0;0;1;100;2;1;1;0;0
565000;Schuldnerbegünstigung § 283d StGB;Niedersachsen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
565000;Schuldnerbegünstigung § 283d StGB;Nordrhein-Westfalen;4;0;0;0;0;3;0;1;0;0;0;4;100;6;4;2;1;16.7
565000;Schuldnerbegünstigung § 283d StGB;Rheinland-Pfalz;6;0;0;0;1;3;2;0;0;0;0;6;100;8;4;4;1;12.5
565000;Schuldnerbegünstigung § 283d StGB;Saarland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
565000;Schuldnerbegünstigung § 283d StGB;Sachsen;1;0;0;0;0;0;1;0;0;0;0;1;100;2;1;1;0;0
565000;Schuldnerbegünstigung § 283d StGB;Sachsen-Anhalt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
565000;Schuldnerbegünstigung § 283d StGB;Schleswig-Holstein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
565000;Schuldnerbegünstigung § 283d StGB;Thüringen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
565000;Schuldnerbegünstigung § 283d StGB;Bundesrepublik Deutschland;19;0;0;0;6;6;4;3;0;0;0;19;100;25;13;12;4;16
600000;Sonstige Straftatbestände (StGB);Baden-Württemberg;414;0.6;7;1.7;198;112;88;13;3;0;0;409;98.8;435;256;179;144;33.1
600000;Sonstige Straftatbestände (StGB);Bayern;778;1.1;38;4.9;336;129;59;121;133;0;0;698;89.7;745;509;236;298;40
600000;Sonstige Straftatbestände (StGB);Berlin;135;0.2;4;3;0;0;0;135;0;0;0;99;73.3;127;95;32;35;27.6
600000;Sonstige Straftatbestände (StGB);Brandenburg;60;0.1;2;3.3;40;19;1;0;0;0;0;52;86.7;71;49;22;7;9.9
600000;Sonstige Straftatbestände (StGB);Bremen;112;0.2;5;4.5;0;0;8;103;1;0;0;100;89.3;108;70;38;44;40.7
600000;Sonstige Straftatbestände (StGB);Hamburg;40;0.1;2;5;0;0;0;38;2;0;0;35;87.5;48;40;8;3;6.3
600000;Sonstige Straftatbestände (StGB);Hessen;439;0.6;9;2.1;200;184;36;17;2;0;0;435;99.1;464;295;169;150;32.3
600000;Sonstige Straftatbestände (StGB);Mecklenburg-Vorpommern;39;0.1;0;0;23;13;3;0;0;0;0;35;89.7;35;12;23;2;5.7
600000;Sonstige Straftatbestände (StGB);Niedersachsen;299;0.4;8;2.7;74;136;23;63;3;0;0;284;95;360;272;88;88;24.4
600000;Sonstige Straftatbestände (StGB);Nordrhein-Westfalen;428;0.6;7;1.6;40;180;124;63;21;0;0;377;88.1;443;304;139;156;35.2
600000;Sonstige Straftatbestände (StGB);Rheinland-Pfalz;182;0.2;3;1.6;83;33;66;0;0;0;0;180;98.9;189;109;80;56;29.6
600000;Sonstige Straftatbestände (StGB);Saarland;42;0.1;1;2.4;6;32;3;0;1;0;0;40;95.2;26;22;4;4;15.4
600000;Sonstige Straftatbestände (StGB);Sachsen;82;0.1;1;1.2;29;19;1;33;0;0;0;77;93.9;76;45;31;16;21.1
600000;Sonstige Straftatbestände (StGB);Sachsen-Anhalt;92;0.1;0;0;28;29;13;0;22;0;0;72;78.3;88;50;38;15;17
600000;Sonstige Straftatbestände (StGB);Schleswig-Holstein;40;0.1;1;2.5;22;5;13;0;0;0;0;40;100;52;47;5;4;7.7
600000;Sonstige Straftatbestände (StGB);Thüringen;45;0.1;2;4.4;17;19;8;0;1;0;0;40;88.9;52;33;19;14;26.9
600000;Sonstige Straftatbestände (StGB);Bundesrepublik Deutschland;3,227;4.4;90;2.8;1,096;910;446;586;189;0;0;2,973;92.1;3,307;2,200;1,107;1,032;31.2
620017;Betreiben krimineller Handelsplattformen im Internet § 127 StGB;Baden-Württemberg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620017;Betreiben krimineller Handelsplattformen im Internet § 127 StGB;Bayern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620017;Betreiben krimineller Handelsplattformen im Internet § 127 StGB;Berlin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620017;Betreiben krimineller Handelsplattformen im Internet § 127 StGB;Brandenburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620017;Betreiben krimineller Handelsplattformen im Internet § 127 StGB;Bremen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620017;Betreiben krimineller Handelsplattformen im Internet § 127 StGB;Hamburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620017;Betreiben krimineller Handelsplattformen im Internet § 127 StGB;Hessen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620017;Betreiben krimineller Handelsplattformen im Internet § 127 StGB;Mecklenburg-Vorpommern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620017;Betreiben krimineller Handelsplattformen im Internet § 127 StGB;Niedersachsen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620017;Betreiben krimineller Handelsplattformen im Internet § 127 StGB;Nordrhein-Westfalen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620017;Betreiben krimineller Handelsplattformen im Internet § 127 StGB;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620017;Betreiben krimineller Handelsplattformen im Internet § 127 StGB;Saarland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620017;Betreiben krimineller Handelsplattformen im Internet § 127 StGB;Sachsen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620017;Betreiben krimineller Handelsplattformen im Internet § 127 StGB;Sachsen-Anhalt;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620017;Betreiben krimineller Handelsplattformen im Internet § 127 StGB;Schleswig-Holstein;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620017;Betreiben krimineller Handelsplattformen im Internet § 127 StGB;Thüringen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
620017;Betreiben krimineller Handelsplattformen im Internet § 127 StGB;Bundesrepublik Deutschland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;Baden-Württemberg;382;0.5;7;1.8;188;108;73;10;3;0;0;378;99;397;228;169;140;35.3
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;Bayern;656;0.9;38;5.8;299;119;53;83;102;0;0;615;93.8;639;424;215;271;42.4
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;Berlin;67;0.1;3;4.5;0;0;0;67;0;0;0;63;94;82;60;22;25;30.5
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;Brandenburg;16;0;2;12.5;7;8;1;0;0;0;0;14;87.5;17;8;9;3;17.6
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;Bremen;101;0.1;5;5;0;0;8;93;0;0;0;96;95;103;67;36;42;40.8
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;Hamburg;13;0;2;15.4;0;0;0;13;0;0;0;12;92.3;17;13;4;2;11.8
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;Hessen;435;0.6;9;2.1;198;183;35;17;2;0;0;431;99.1;455;286;169;148;32.5
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;Mecklenburg-Vorpommern;28;0;0;0;18;10;0;0;0;0;0;25;89.3;25;8;17;2;8
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;Niedersachsen;181;0.2;8;4.4;36;76;8;60;1;0;0;179;98.9;208;136;72;56;26.9
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;Nordrhein-Westfalen;364;0.5;7;1.9;35;164;107;49;9;0;0;339;93.1;383;251;132;141;36.8
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;Rheinland-Pfalz;181;0.2;3;1.7;83;33;65;0;0;0;0;179;98.9;188;108;80;56;29.8
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;Saarland;11;0;1;9.1;5;4;1;0;1;0;0;10;90.9;13;9;4;3;23.1
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;Sachsen;72;0.1;1;1.4;24;16;1;31;0;0;0;72;100;72;43;29;16;22.2
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;Sachsen-Anhalt;61;0.1;0;0;23;23;10;0;5;0;0;60;98.4;60;30;30;13;21.7
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;Schleswig-Holstein;2;0;1;50;1;1;0;0;0;0;0;2;100;2;1;1;0;0
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;Thüringen;27;0;0;0;14;10;3;0;0;0;0;27;100;27;13;14;11;40.7
633000;Geldwäsche, Verschleierung unrechtmäßig erlangter Vermögenswerte § 261 StGB;Bundesrepublik Deutschland;2,597;3.6;87;3.4;931;755;365;423;123;0;0;2,502;96.3;2,679;1,680;999;926;34.6
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;Baden-Württemberg;29;0;0;0;9;4;14;2;0;0;0;28;96.6;34;24;10;3;8.8
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;Bayern;66;0.1;0;0;22;6;3;35;0;0;0;64;97;85;69;16;23;27.1
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;Berlin;47;0.1;1;2.1;0;0;0;47;0;0;0;31;66;38;30;8;7;18.4
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;Brandenburg;31;0;0;0;25;6;0;0;0;0;0;29;93.5;40;29;11;1;2.5
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;Bremen;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;Hamburg;23;0;0;0;0;0;0;23;0;0;0;23;100;31;27;4;1;3.2
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;Hessen;3;0;0;0;1;1;1;0;0;0;0;3;100;8;8;0;2;25
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;Mecklenburg-Vorpommern;10;0;0;0;4;3;3;0;0;0;0;10;100;10;4;6;0;0
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;Niedersachsen;51;0.1;0;0;7;34;9;1;0;0;0;51;100;84;73;11;11;13.1
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;Nordrhein-Westfalen;13;0;0;0;1;3;4;5;0;0;0;11;84.6;25;23;2;2;8
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;Rheinland-Pfalz;1;0;0;0;0;0;1;0;0;0;0;1;100;1;1;0;0;0
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;Saarland;30;0;0;0;1;27;2;0;0;0;0;29;96.7;12;12;0;1;8.3
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;Sachsen;4;0;0;0;2;1;0;1;0;0;0;3;75;3;1;2;0;0
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;Sachsen-Anhalt;9;0;0;0;3;3;3;0;0;0;0;7;77.8;17;11;6;0;0
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;Schleswig-Holstein;32;0;0;0;15;4;13;0;0;0;0;32;100;38;34;4;4;10.5
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;Thüringen;9;0;2;22.2;2;5;2;0;0;0;0;9;100;20;16;4;3;15
650000;Wettbewerbs-, Korruptions- und Amtsdelikte §§ 258a, 298-300, 331-353d, 355, 357 StGB;Bundesrepublik Deutschland;359;0.5;3;0.8;92;97;55;115;0;0;0;331;92.2;446;362;84;58;13
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;Baden-Württemberg;3;0;0;0;0;0;3;0;0;0;0;3;100;5;5;0;1;20
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;Bayern;3;0;0;0;0;0;0;3;0;0;0;3;100;1;1;0;0;0
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;Berlin;21;0;0;0;0;0;0;21;0;0;0;10;47.6;13;11;2;0;0
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;Brandenburg;7;0;0;0;5;2;0;0;0;0;0;6;85.7;11;5;6;0;0
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;Bremen;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;Hamburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;Hessen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;Mecklenburg-Vorpommern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;Niedersachsen;1;0;0;0;0;1;0;0;0;0;0;1;100;3;3;0;0;0
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;Nordrhein-Westfalen;3;0;0;0;0;2;0;1;0;0;0;2;66.7;7;6;1;0;0
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;Saarland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;Sachsen;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;Sachsen-Anhalt;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;Schleswig-Holstein;1;0;0;0;1;0;0;0;0;0;0;1;100;1;1;0;0;0
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;Thüringen;1;0;0;0;0;0;1;0;0;0;0;1;100;1;1;0;0;0
651000;Vorteilsannahme, Bestechlichkeit §§ 331, 332, 335 StGB;Bundesrepublik Deutschland;42;0.1;0;0;6;5;4;27;0;0;0;27;64.3;43;34;9;1;2.3
651200;Bestechlichkeit § 332 StGB;Baden-Württemberg;2;0;0;0;0;0;2;0;0;0;0;2;100;2;2;0;1;50
651200;Bestechlichkeit § 332 StGB;Bayern;3;0;0;0;0;0;0;3;0;0;0;3;100;1;1;0;0;0
651200;Bestechlichkeit § 332 StGB;Berlin;21;0;0;0;0;0;0;21;0;0;0;10;47.6;13;11;2;0;0
651200;Bestechlichkeit § 332 StGB;Brandenburg;7;0;0;0;5;2;0;0;0;0;0;6;85.7;11;5;6;0;0
651200;Bestechlichkeit § 332 StGB;Bremen;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
651200;Bestechlichkeit § 332 StGB;Hamburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651200;Bestechlichkeit § 332 StGB;Hessen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651200;Bestechlichkeit § 332 StGB;Mecklenburg-Vorpommern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651200;Bestechlichkeit § 332 StGB;Niedersachsen;1;0;0;0;0;1;0;0;0;0;0;1;100;3;3;0;0;0
651200;Bestechlichkeit § 332 StGB;Nordrhein-Westfalen;3;0;0;0;0;2;0;1;0;0;0;2;66.7;7;6;1;0;0
651200;Bestechlichkeit § 332 StGB;Rheinland-Pfalz;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651200;Bestechlichkeit § 332 StGB;Saarland;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651200;Bestechlichkeit § 332 StGB;Sachsen;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
651200;Bestechlichkeit § 332 StGB;Sachsen-Anhalt;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
651200;Bestechlichkeit § 332 StGB;Schleswig-Holstein;1;0;0;0;1;0;0;0;0;0;0;1;100;1;1;0;0;0
651200;Bestechlichkeit § 332 StGB;Thüringen;1;0;0;0;0;0;1;0;0;0;0;1;100;1;1;0;0;0
651200;Bestechlichkeit § 332 StGB;Bundesrepublik Deutschland;41;0.1;0;0;6;5;3;27;0;0;0;26;63.4;40;31;9;1;2.5
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;Baden-Württemberg;1;0;0;0;0;0;1;0;0;0;0;1;100;3;3;0;0;0
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;Bayern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;Berlin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;Brandenburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;Bremen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;Hamburg;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;Hessen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;Mecklenburg-Vorpommern;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
651300;Bestechlichkeit - gewerbsmäßig oder als Mitglied einer Bande § 335 Abs. 2 Nr. 3 StGB;Niedersachsen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
